business_id,business_name,category,quarter,count,rating,quarter123
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),15-Jan,52,4.1,1-Jan-15
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),15-Jan,27,4,1-Jan-15
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),15-Jan,38,3.3,1-Jan-15
GI-CAiZ_Gg3h21PwrANB4Q,Mastro's Ocean Club,American (Traditional),15-Jan,44,4.3,1-Jan-15
#NAME?,MGM Grand Buffet,American (Traditional),15-Jan,27,2.5,1-Jan-15
mDR12Hafvr84ctpsV6YLag,Mr Mamas,American (Traditional),15-Jan,11,4.3,1-Jan-15
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,American (Traditional),15-Jan,23,3.6,1-Jan-15
Qc0l8rZ3nvrcERitgxu8XA,Omelet House,American (Traditional),15-Jan,48,4.4,1-Jan-15
C9ImzBi5fn742ZcAYDww2A,Rise & Shine - A Steak & Egg Place,American (Traditional),15-Jan,62,4.1,1-Jan-15
eoHdUeQDNgQ6WYEnP2aiRw,Serendipity 3,American (Traditional),15-Jan,139,3.1,1-Jan-15
LwQB9H3jZ9wTk24Lr-AnZQ,Spago by Wolfgang Puck,American (Traditional),15-Jan,34,4,1-Jan-15
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,American (Traditional),15-Jan,92,3.8,1-Jan-15
R_ZlcX46pPdjhjmfd043LA,Top of the World,American (Traditional),15-Jan,50,4,1-Jan-15
A5Rkh7UymKm0_Rxm9K2PJw,Yard House,American (Traditional),15-Jan,42,3.9,1-Jan-15
sNVGdeOPeitJ3OWUQBINzQ,BabyStacks Cafe,American (Traditional),16-Jan,48,4,1-Jan-16
vl2IZrNJEA8npSjqXbdwxw,BabyStacks Cafe,American (Traditional),16-Jan,33,4.5,1-Jan-16
PgJgpW4TKQ8IoALH2Yq-zA,Bayside Buffet at Mandalay Bay,American (Traditional),16-Jan,33,2.9,1-Jan-16
iIwKW2cBAxjElE8eUzjwqA,Bobby's Burger Palace,American (Traditional),16-Jan,40,4,1-Jan-16
nUpz0YiBsOK7ff9k3vUJ3A,Buddy V's Ristorante,American (Traditional),16-Jan,77,4.2,1-Jan-16
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,American (Traditional),16-Jan,44,3.8,1-Jan-16
JTFFtWy_chbsHTs95yD_2Q,Cafe Bellagio,American (Traditional),16-Jan,24,3.7,1-Jan-16
zU9w_xRlQSRIYXxGo-HSOA,Carnegie,American (Traditional),16-Jan,25,2.5,1-Jan-16
OVTZNSkSfbl3gVB9XQIJfw,Cravings Buffet,American (Traditional),16-Jan,55,3.2,1-Jan-16
qqs7LP4TXAoOrSlaKRfz3A,DW Bistro,American (Traditional),16-Jan,36,4.2,1-Jan-16
3kdSl5mo9dWC4clrQjEDGg,Egg & I,American (Traditional),16-Jan,132,4.4,1-Jan-16
PXShA3JZMXr2mEH3on5clw,Egg Works,American (Traditional),16-Jan,111,4.5,1-Jan-16
a0v7Si0DK4cIko7AQY4YXg,Egg Works,American (Traditional),16-Jan,53,4.8,1-Jan-16
EAwh1OmG6t6p3nRaZOW_AA,Ellis Island Casino & Brewery,American (Traditional),16-Jan,78,3.9,1-Jan-16
cYwJA2A6I12KNkm2rtXd5g,Gordon Ramsay BurGR,American (Traditional),16-Jan,330,3.9,1-Jan-16
fHM09_y3QX3n4a_bIFbk_w,Grand Lux Cafe,American (Traditional),16-Jan,34,3.8,1-Jan-16
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe,American (Traditional),16-Jan,81,4,1-Jan-16
HhVmDybpU7L50Kb5A0jXTg,Guy Fieri's Vegas Kitchen & Bar,American (Traditional),16-Jan,174,3.2,1-Jan-16
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),16-Jan,36,3.1,1-Jan-16
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),16-Jan,62,4.3,1-Jan-16
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),16-Jan,96,4,1-Jan-16
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),16-Jan,54,2.1,1-Jan-16
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),16-Jan,32,4,1-Jan-16
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),16-Jan,36,4.2,1-Jan-16
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),16-Jan,43,3.5,1-Jan-16
GI-CAiZ_Gg3h21PwrANB4Q,Mastro's Ocean Club,American (Traditional),16-Jan,50,4.5,1-Jan-16
#NAME?,MGM Grand Buffet,American (Traditional),16-Jan,50,2.2,1-Jan-16
mDR12Hafvr84ctpsV6YLag,Mr Mamas,American (Traditional),16-Jan,168,4.5,1-Jan-16
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,American (Traditional),16-Jan,26,3.2,1-Jan-16
Qc0l8rZ3nvrcERitgxu8XA,Omelet House,American (Traditional),16-Jan,34,4.3,1-Jan-16
C9ImzBi5fn742ZcAYDww2A,Rise & Shine - A Steak & Egg Place,American (Traditional),16-Jan,46,3.8,1-Jan-16
eoHdUeQDNgQ6WYEnP2aiRw,Serendipity 3,American (Traditional),16-Jan,136,3.1,1-Jan-16
LwQB9H3jZ9wTk24Lr-AnZQ,Spago by Wolfgang Puck,American (Traditional),16-Jan,27,4.1,1-Jan-16
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,American (Traditional),16-Jan,123,4.1,1-Jan-16
R_ZlcX46pPdjhjmfd043LA,Top of the World,American (Traditional),16-Jan,40,3.8,1-Jan-16
A5Rkh7UymKm0_Rxm9K2PJw,Yard House,American (Traditional),16-Jan,60,3.6,1-Jan-16
sNVGdeOPeitJ3OWUQBINzQ,BabyStacks Cafe,American (Traditional),17-Jan,51,4.1,1-Jan-17
vl2IZrNJEA8npSjqXbdwxw,BabyStacks Cafe,American (Traditional),17-Jan,41,4.2,1-Jan-17
PgJgpW4TKQ8IoALH2Yq-zA,Bayside Buffet at Mandalay Bay,American (Traditional),17-Jan,41,2.8,1-Jan-17
iIwKW2cBAxjElE8eUzjwqA,Bobby's Burger Palace,American (Traditional),17-Jan,68,3.8,1-Jan-17
nUpz0YiBsOK7ff9k3vUJ3A,Buddy V's Ristorante,American (Traditional),17-Jan,68,4.4,1-Jan-17
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,American (Traditional),17-Jan,41,3.9,1-Jan-17
JTFFtWy_chbsHTs95yD_2Q,Cafe Bellagio,American (Traditional),17-Jan,29,3.6,1-Jan-17
zU9w_xRlQSRIYXxGo-HSOA,Carnegie,American (Traditional),17-Jan,22,2.9,1-Jan-17
OVTZNSkSfbl3gVB9XQIJfw,Cravings Buffet,American (Traditional),17-Jan,36,2.8,1-Jan-17
qqs7LP4TXAoOrSlaKRfz3A,DW Bistro,American (Traditional),17-Jan,43,4.4,1-Jan-17
3kdSl5mo9dWC4clrQjEDGg,Egg & I,American (Traditional),17-Jan,136,4.6,1-Jan-17
PXShA3JZMXr2mEH3on5clw,Egg Works,American (Traditional),17-Jan,15,3.3,1-Jan-17
a0v7Si0DK4cIko7AQY4YXg,Egg Works,American (Traditional),17-Jan,18,4.2,1-Jan-17
EAwh1OmG6t6p3nRaZOW_AA,Ellis Island Casino & Brewery,American (Traditional),17-Jan,36,4.3,1-Jan-17
cYwJA2A6I12KNkm2rtXd5g,Gordon Ramsay BurGR,American (Traditional),17-Jan,281,4.1,1-Jan-17
fHM09_y3QX3n4a_bIFbk_w,Grand Lux Cafe,American (Traditional),17-Jan,48,4,1-Jan-17
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe,American (Traditional),17-Jan,71,4.2,1-Jan-17
HhVmDybpU7L50Kb5A0jXTg,Guy Fieri's Vegas Kitchen & Bar,American (Traditional),17-Jan,147,3.4,1-Jan-17
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),17-Jan,36,3.5,1-Jan-17
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),17-Jan,88,4.4,1-Jan-17
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),17-Jan,77,4.2,1-Jan-17
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),17-Jan,41,2.1,1-Jan-17
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),17-Jan,27,3.7,1-Jan-17
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),17-Jan,57,4.7,1-Jan-17
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),17-Jan,39,2.9,1-Jan-17
GI-CAiZ_Gg3h21PwrANB4Q,Mastro's Ocean Club,American (Traditional),17-Jan,58,4.2,1-Jan-17
#NAME?,MGM Grand Buffet,American (Traditional),17-Jan,32,2.6,1-Jan-17
mDR12Hafvr84ctpsV6YLag,Mr Mamas,American (Traditional),17-Jan,81,4.7,1-Jan-17
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,American (Traditional),17-Jan,24,4.2,1-Jan-17
Qc0l8rZ3nvrcERitgxu8XA,Omelet House,American (Traditional),17-Jan,51,4.6,1-Jan-17
C9ImzBi5fn742ZcAYDww2A,Rise & Shine - A Steak & Egg Place,American (Traditional),17-Jan,65,4.1,1-Jan-17
eoHdUeQDNgQ6WYEnP2aiRw,Serendipity 3,American (Traditional),17-Jan,16,3,1-Jan-17
LwQB9H3jZ9wTk24Lr-AnZQ,Spago by Wolfgang Puck,American (Traditional),17-Jan,29,3.8,1-Jan-17
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,American (Traditional),17-Jan,99,4,1-Jan-17
R_ZlcX46pPdjhjmfd043LA,Top of the World,American (Traditional),17-Jan,59,3.9,1-Jan-17
A5Rkh7UymKm0_Rxm9K2PJw,Yard House,American (Traditional),17-Jan,41,4.1,1-Jan-17
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,American (Traditional),5-Apr,2,4,1-Apr-05
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,American (Traditional),6-Apr,2,4.5,1-Apr-06
EAwh1OmG6t6p3nRaZOW_AA,Ellis Island Casino & Brewery,American (Traditional),6-Apr,1,5,1-Apr-06
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe,American (Traditional),6-Apr,4,3.8,1-Apr-06
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),6-Apr,2,1.5,1-Apr-06
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),6-Apr,2,2,1-Apr-06
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,American (Traditional),6-Apr,2,3.5,1-Apr-06
PgJgpW4TKQ8IoALH2Yq-zA,Bayside Buffet at Mandalay Bay,American (Traditional),7-Apr,12,3.5,1-Apr-07
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,American (Traditional),7-Apr,22,4.2,1-Apr-07
JTFFtWy_chbsHTs95yD_2Q,Cafe Bellagio,American (Traditional),7-Apr,4,2.8,1-Apr-07
zU9w_xRlQSRIYXxGo-HSOA,Carnegie,American (Traditional),7-Apr,5,2.6,1-Apr-07
OVTZNSkSfbl3gVB9XQIJfw,Cravings Buffet,American (Traditional),7-Apr,3,2.7,1-Apr-07
3kdSl5mo9dWC4clrQjEDGg,Egg & I,American (Traditional),7-Apr,2,4.5,1-Apr-07
EAwh1OmG6t6p3nRaZOW_AA,Ellis Island Casino & Brewery,American (Traditional),7-Apr,3,4.7,1-Apr-07
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe,American (Traditional),7-Apr,5,3.6,1-Apr-07
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),7-Apr,7,2,1-Apr-07
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),7-Apr,1,5,1-Apr-07
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),7-Apr,6,3.5,1-Apr-07
#NAME?,MGM Grand Buffet,American (Traditional),7-Apr,4,3.5,1-Apr-07
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,American (Traditional),7-Apr,1,3,1-Apr-07
LwQB9H3jZ9wTk24Lr-AnZQ,Spago by Wolfgang Puck,American (Traditional),7-Apr,5,3.8,1-Apr-07
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,American (Traditional),7-Apr,4,3.8,1-Apr-07
R_ZlcX46pPdjhjmfd043LA,Top of the World,American (Traditional),7-Apr,4,4.2,1-Apr-07
PgJgpW4TKQ8IoALH2Yq-zA,Bayside Buffet at Mandalay Bay,American (Traditional),8-Apr,12,4.3,1-Apr-08
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,American (Traditional),8-Apr,38,3.8,1-Apr-08
JTFFtWy_chbsHTs95yD_2Q,Cafe Bellagio,American (Traditional),8-Apr,7,3.9,1-Apr-08
zU9w_xRlQSRIYXxGo-HSOA,Carnegie,American (Traditional),8-Apr,11,3.3,1-Apr-08
OVTZNSkSfbl3gVB9XQIJfw,Cravings Buffet,American (Traditional),8-Apr,17,3.7,1-Apr-08
3kdSl5mo9dWC4clrQjEDGg,Egg & I,American (Traditional),8-Apr,3,5,1-Apr-08
EAwh1OmG6t6p3nRaZOW_AA,Ellis Island Casino & Brewery,American (Traditional),8-Apr,8,4,1-Apr-08
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe,American (Traditional),8-Apr,29,3.7,1-Apr-08
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),8-Apr,2,5,1-Apr-08
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),8-Apr,8,1.9,1-Apr-08
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),8-Apr,5,4.2,1-Apr-08
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),8-Apr,2,4.5,1-Apr-08
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),8-Apr,14,3.2,1-Apr-08
#NAME?,MGM Grand Buffet,American (Traditional),8-Apr,12,3.2,1-Apr-08
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,American (Traditional),8-Apr,7,3.4,1-Apr-08
Qc0l8rZ3nvrcERitgxu8XA,Omelet House,American (Traditional),8-Apr,2,4.5,1-Apr-08
LwQB9H3jZ9wTk24Lr-AnZQ,Spago by Wolfgang Puck,American (Traditional),8-Apr,13,3.5,1-Apr-08
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,American (Traditional),8-Apr,14,4.4,1-Apr-08
R_ZlcX46pPdjhjmfd043LA,Top of the World,American (Traditional),8-Apr,9,3.1,1-Apr-08
A5Rkh7UymKm0_Rxm9K2PJw,Yard House,American (Traditional),8-Apr,10,4.1,1-Apr-08
PgJgpW4TKQ8IoALH2Yq-zA,Bayside Buffet at Mandalay Bay,American (Traditional),9-Apr,12,3.8,1-Apr-09
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,American (Traditional),9-Apr,58,4.1,1-Apr-09
JTFFtWy_chbsHTs95yD_2Q,Cafe Bellagio,American (Traditional),9-Apr,8,3,1-Apr-09
zU9w_xRlQSRIYXxGo-HSOA,Carnegie,American (Traditional),9-Apr,17,3.4,1-Apr-09
OVTZNSkSfbl3gVB9XQIJfw,Cravings Buffet,American (Traditional),9-Apr,14,3,1-Apr-09
3kdSl5mo9dWC4clrQjEDGg,Egg & I,American (Traditional),9-Apr,14,3.9,1-Apr-09
EAwh1OmG6t6p3nRaZOW_AA,Ellis Island Casino & Brewery,American (Traditional),9-Apr,28,3.9,1-Apr-09
fHM09_y3QX3n4a_bIFbk_w,Grand Lux Cafe,American (Traditional),9-Apr,9,3.2,1-Apr-09
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe,American (Traditional),9-Apr,38,4,1-Apr-09
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),9-Apr,7,4.4,1-Apr-09
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),9-Apr,9,2.7,1-Apr-09
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),9-Apr,14,4.4,1-Apr-09
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),9-Apr,2,4.5,1-Apr-09
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),9-Apr,14,3.9,1-Apr-09
#NAME?,MGM Grand Buffet,American (Traditional),9-Apr,18,2.7,1-Apr-09
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,American (Traditional),9-Apr,6,3.8,1-Apr-09
Qc0l8rZ3nvrcERitgxu8XA,Omelet House,American (Traditional),9-Apr,4,4,1-Apr-09
eoHdUeQDNgQ6WYEnP2aiRw,Serendipity 3,American (Traditional),9-Apr,60,3.2,1-Apr-09
LwQB9H3jZ9wTk24Lr-AnZQ,Spago by Wolfgang Puck,American (Traditional),9-Apr,8,3.5,1-Apr-09
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,American (Traditional),9-Apr,18,4.1,1-Apr-09
R_ZlcX46pPdjhjmfd043LA,Top of the World,American (Traditional),9-Apr,4,3.5,1-Apr-09
A5Rkh7UymKm0_Rxm9K2PJw,Yard House,American (Traditional),9-Apr,16,4,1-Apr-09
PgJgpW4TKQ8IoALH2Yq-zA,Bayside Buffet at Mandalay Bay,American (Traditional),10-Apr,13,3.4,1-Apr-10
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,American (Traditional),10-Apr,64,3.8,1-Apr-10
JTFFtWy_chbsHTs95yD_2Q,Cafe Bellagio,American (Traditional),10-Apr,10,3.4,1-Apr-10
zU9w_xRlQSRIYXxGo-HSOA,Carnegie,American (Traditional),10-Apr,26,3.3,1-Apr-10
OVTZNSkSfbl3gVB9XQIJfw,Cravings Buffet,American (Traditional),10-Apr,18,3.7,1-Apr-10
qqs7LP4TXAoOrSlaKRfz3A,DW Bistro,American (Traditional),10-Apr,9,4.6,1-Apr-10
3kdSl5mo9dWC4clrQjEDGg,Egg & I,American (Traditional),10-Apr,17,4.4,1-Apr-10
PXShA3JZMXr2mEH3on5clw,Egg Works,American (Traditional),10-Apr,9,4.2,1-Apr-10
EAwh1OmG6t6p3nRaZOW_AA,Ellis Island Casino & Brewery,American (Traditional),10-Apr,37,4.1,1-Apr-10
fHM09_y3QX3n4a_bIFbk_w,Grand Lux Cafe,American (Traditional),10-Apr,26,4,1-Apr-10
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe,American (Traditional),10-Apr,35,3.9,1-Apr-10
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),10-Apr,8,3.6,1-Apr-10
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),10-Apr,31,2.3,1-Apr-10
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),10-Apr,46,4.2,1-Apr-10
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),10-Apr,17,3.4,1-Apr-10
GI-CAiZ_Gg3h21PwrANB4Q,Mastro's Ocean Club,American (Traditional),10-Apr,19,4.4,1-Apr-10
#NAME?,MGM Grand Buffet,American (Traditional),10-Apr,15,2.5,1-Apr-10
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,American (Traditional),10-Apr,14,3.4,1-Apr-10
Qc0l8rZ3nvrcERitgxu8XA,Omelet House,American (Traditional),10-Apr,6,4.3,1-Apr-10
eoHdUeQDNgQ6WYEnP2aiRw,Serendipity 3,American (Traditional),10-Apr,87,3.1,1-Apr-10
LwQB9H3jZ9wTk24Lr-AnZQ,Spago by Wolfgang Puck,American (Traditional),10-Apr,17,3.9,1-Apr-10
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,American (Traditional),10-Apr,25,4.1,1-Apr-10
R_ZlcX46pPdjhjmfd043LA,Top of the World,American (Traditional),10-Apr,20,4,1-Apr-10
A5Rkh7UymKm0_Rxm9K2PJw,Yard House,American (Traditional),10-Apr,15,4.2,1-Apr-10
vl2IZrNJEA8npSjqXbdwxw,BabyStacks Cafe,American (Traditional),11-Apr,54,4.2,1-Apr-11
PgJgpW4TKQ8IoALH2Yq-zA,Bayside Buffet at Mandalay Bay,American (Traditional),11-Apr,27,3.1,1-Apr-11
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,American (Traditional),11-Apr,71,3.9,1-Apr-11
JTFFtWy_chbsHTs95yD_2Q,Cafe Bellagio,American (Traditional),11-Apr,12,3.3,1-Apr-11
zU9w_xRlQSRIYXxGo-HSOA,Carnegie,American (Traditional),11-Apr,9,3.2,1-Apr-11
OVTZNSkSfbl3gVB9XQIJfw,Cravings Buffet,American (Traditional),11-Apr,16,3.2,1-Apr-11
qqs7LP4TXAoOrSlaKRfz3A,DW Bistro,American (Traditional),11-Apr,21,3.8,1-Apr-11
3kdSl5mo9dWC4clrQjEDGg,Egg & I,American (Traditional),11-Apr,39,4.3,1-Apr-11
PXShA3JZMXr2mEH3on5clw,Egg Works,American (Traditional),11-Apr,13,4.2,1-Apr-11
EAwh1OmG6t6p3nRaZOW_AA,Ellis Island Casino & Brewery,American (Traditional),11-Apr,56,3.8,1-Apr-11
fHM09_y3QX3n4a_bIFbk_w,Grand Lux Cafe,American (Traditional),11-Apr,23,3.9,1-Apr-11
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe,American (Traditional),11-Apr,77,3.9,1-Apr-11
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),11-Apr,9,4,1-Apr-11
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),11-Apr,75,4,1-Apr-11
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),11-Apr,24,2.8,1-Apr-11
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),11-Apr,77,4.1,1-Apr-11
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),11-Apr,9,4,1-Apr-11
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),11-Apr,32,3.7,1-Apr-11
GI-CAiZ_Gg3h21PwrANB4Q,Mastro's Ocean Club,American (Traditional),11-Apr,22,4.2,1-Apr-11
#NAME?,MGM Grand Buffet,American (Traditional),11-Apr,23,2.5,1-Apr-11
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,American (Traditional),11-Apr,24,3.2,1-Apr-11
Qc0l8rZ3nvrcERitgxu8XA,Omelet House,American (Traditional),11-Apr,7,3.9,1-Apr-11
C9ImzBi5fn742ZcAYDww2A,Rise & Shine - A Steak & Egg Place,American (Traditional),11-Apr,26,4.4,1-Apr-11
eoHdUeQDNgQ6WYEnP2aiRw,Serendipity 3,American (Traditional),11-Apr,140,3.2,1-Apr-11
LwQB9H3jZ9wTk24Lr-AnZQ,Spago by Wolfgang Puck,American (Traditional),11-Apr,20,4.1,1-Apr-11
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,American (Traditional),11-Apr,61,3.9,1-Apr-11
R_ZlcX46pPdjhjmfd043LA,Top of the World,American (Traditional),11-Apr,24,3.7,1-Apr-11
A5Rkh7UymKm0_Rxm9K2PJw,Yard House,American (Traditional),11-Apr,36,4,1-Apr-11
sNVGdeOPeitJ3OWUQBINzQ,BabyStacks Cafe,American (Traditional),12-Apr,47,3.9,1-Apr-12
vl2IZrNJEA8npSjqXbdwxw,BabyStacks Cafe,American (Traditional),12-Apr,35,3.9,1-Apr-12
PgJgpW4TKQ8IoALH2Yq-zA,Bayside Buffet at Mandalay Bay,American (Traditional),12-Apr,21,2.8,1-Apr-12
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,American (Traditional),12-Apr,68,3.9,1-Apr-12
JTFFtWy_chbsHTs95yD_2Q,Cafe Bellagio,American (Traditional),12-Apr,20,3.1,1-Apr-12
zU9w_xRlQSRIYXxGo-HSOA,Carnegie,American (Traditional),12-Apr,32,3,1-Apr-12
OVTZNSkSfbl3gVB9XQIJfw,Cravings Buffet,American (Traditional),12-Apr,23,3,1-Apr-12
qqs7LP4TXAoOrSlaKRfz3A,DW Bistro,American (Traditional),12-Apr,34,4.5,1-Apr-12
3kdSl5mo9dWC4clrQjEDGg,Egg & I,American (Traditional),12-Apr,36,4.2,1-Apr-12
PXShA3JZMXr2mEH3on5clw,Egg Works,American (Traditional),12-Apr,13,3.9,1-Apr-12
a0v7Si0DK4cIko7AQY4YXg,Egg Works,American (Traditional),12-Apr,12,3.3,1-Apr-12
EAwh1OmG6t6p3nRaZOW_AA,Ellis Island Casino & Brewery,American (Traditional),12-Apr,47,3.9,1-Apr-12
fHM09_y3QX3n4a_bIFbk_w,Grand Lux Cafe,American (Traditional),12-Apr,34,3.8,1-Apr-12
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe,American (Traditional),12-Apr,60,4,1-Apr-12
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),12-Apr,31,2.5,1-Apr-12
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,American (Traditional),12-Apr,16,3.4,1-Apr-12
P7pxQFqr7yBKMMI2J51udw,Holsteins Shakes and Buns,American (Traditional),12-Apr,89,3.8,1-Apr-12
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,American (Traditional),12-Apr,22,2.4,1-Apr-12
UNI1agsPX2k3eJSJVB91nw,Hot N Juicy Crawfish,American (Traditional),12-Apr,45,4,1-Apr-12
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,American (Traditional),12-Apr,7,3.6,1-Apr-12
rTS8LsUmNIiXsXydE49tPA,Margaritaville,American (Traditional),12-Apr,28,3.2,1-Apr-12
GI-CAiZ_Gg3h21PwrANB4Q,Mastro's Ocean Club,American (Traditional),12-Apr,33,4.2,1-Apr-12
#NAME?,MGM Grand Buffet,American (Traditional),12-Apr,19,2.5,1-Apr-12
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,American (Traditional),12-Apr,20,3.5,1-Apr-12
Qc0l8rZ3nvrcERitgxu8XA,Omelet House,American (Traditional),12-Apr,12,4,1-Apr-12
C9ImzBi5fn742ZcAYDww2A,Rise & Shine - A Steak & Egg Place,American (Traditional),12-Apr,12,3.3,1-Apr-12
eoHdUeQDNgQ6WYEnP2aiRw,Serendipity 3,American (Traditional),12-Apr,99,3.1,1-Apr-12
LwQB9H3jZ9wTk24Lr-AnZQ,Spago by Wolfgang Puck,American (Traditional),12-Apr,30,4.1,1-Apr-12
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,American (Traditional),12-Apr,51,3.9,1-Apr-12
R_ZlcX46pPdjhjmfd043LA,Top of the World,American (Traditional),12-Apr,23,4.1,1-Apr-12
A5Rkh7UymKm0_Rxm9K2PJw,Yard House,American (Traditional),12-Apr,32,4.1,1-Apr-12
sNVGdeOPeitJ3OWUQBINzQ,BabyStacks Cafe,American (Traditional),13-Apr,40,4,1-Apr-13
vl2IZrNJEA8npSjqXbdwxw,BabyStacks Cafe,American (Traditional),13-Apr,39,3.7,1-Apr-13
